unique_code,active,anomaly_detection_active,counter_reading,create_date,customer,equipment_id,equipment_name,equipment_no,equipment_type,gen_read_val,good,job_order_operation_id,job_order_reference_no,machine_state,measurement_date,operationname,operationno,operationtaskcode,plant_id,plant_name,prod_order_reference_no,produced_stock_id,produced_stock_name,produced_stock_no,shift_finish_time,shift_start_time,stock_id,trend_calculation_active,update_date,valuation_code,work_center_id,work_center_name,work_center_no,work_station_id,work_station_name,work_station_no,workstation_state,year
79586472-89a2-4237-8a8a-f051698caaca,False,True,67.2,2025-03-19 15:11:10.000+0000,teknia_group,7129,Inlet Air Temperature,Inlet Air Temperature,False,,True,897229,010336-1 - 3,Running,2025-03-19 15:11:10.000+0000,Charging Polnjenje,010336-1 - 3,41,149,MARIFARM,010336-1,293601,Loperamide 2 mg granulate,Loperamide 2 mg granulate,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
90f4249a-1780-473f-9668-1f922b438cc4,True,True,14.28,2024-12-11 08:58:29.000+0000,teknia_group,7138,Dehumidification Temp.,Dehumidification Temp.,False,,True,905184,009925 - 13,Stopped,2024-12-11 08:58:29.000+0000,Spraying Granulacija,009925 - 13,62,149,MARIFARM,009925,294092,Antares PV,Antares PV,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
04b309c0-32f9-40a2-873a-62edd55c56d9,False,True,2312.0,2024-01-12 10:22:17.000+0000,teknia_group,7133,Inlet Air Flow,Inlet Air Flow,False,,True,895036,008633 - 3,Stopped,2024-01-12 10:22:17.000+0000,Heating/Cooling Sušenje (gretje/hlajenje),008633 - 3,27,149,MARIFARM,008633,294089,Citramon-Forte tablet mass,Citramon-Forte tablet mass,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
f3569390-4568-4d36-bc19-2d0df854efb0,False,True,2508.0,2025-09-30 10:05:27.000+0000,teknia_group,7132,Total Air Flow,Total Air Flow,False,,True,895368,011029 - 6,Stopped,2025-09-30 10:05:27.000+0000,Heating/Cooling Susenje granulata,011029 - 6,26,149,MARIFARM,011029,294092,Antares PV,Antares PV,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
c63d965a-a579-4d10-bf4c-bc6e3824e71a,False,True,2227.0,2024-01-19 10:13:38.000+0000,teknia_group,7133,Inlet Air Flow,Inlet Air Flow,False,,True,895041,008639 - 3,Stopped,2024-01-19 10:13:38.000+0000,Heating/Cooling Sušenje (gretje/hlajenje),008639 - 3,27,149,MARIFARM,008639,294089,Citramon-Forte tablet mass,Citramon-Forte tablet mass,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
0aa4907b-fb3c-4fad-86da-638986cea311,False,True,7.8,2025-06-11 09:56:59.000+0000,teknia_group,7138,Dehumidification Temp.,Dehumidification Temp.,False,,True,897177,010711 - 7,Running,2025-06-11 09:56:59.000+0000,Discharging Side Praznjenje,010711 - 7,81,149,MARIFARM,010711,293601,Loperamide 2 mg granulate,Loperamide 2 mg granulate,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
e9439129-8813-4aca-aa36-1b6ee4c89423,False,True,22.8,2025-06-13 06:44:02.000+0000,teknia_group,7129,Inlet Air Temperature,Inlet Air Temperature,False,,True,897147,010714-1 - 1,Running,2025-06-13 06:44:02.000+0000,Preconditioning,010714-1 - 1,10,149,MARIFARM,010714-1,293601,Loperamide 2 mg granulate,Loperamide 2 mg granulate,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
cb74753f-5001-400e-96f2-463b4aed066d,False,True,1.5,2025-09-17 08:17:43.000+0000,teknia_group,7134,Atomising Air Pressure,Atomising Air Pressure,False,,True,894157,011020 - 2,Running,2025-09-17 08:17:43.000+0000,Charging Polnjenje,011020 - 2,41,149,MARIFARM,011020,294089,Citramon-Forte tablet mass,Citramon-Forte tablet mass,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
0a49680d-ced9-45b3-bcc4-ef4c1f3f9067,False,True,0.0,2024-03-19 12:10:52.000+0000,teknia_group,7135,Spray Rate,Spray Rate,False,,False,895394,005566 - 6,Running,2024-03-19 12:10:52.000+0000,Heating/Cooling Susenje,005566 - 6,25,149,MARIFARM,005566,294092,Antares PV,Antares PV,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
c02530b7-a1d6-4d29-9ffd-0247000d7867,False,True,29.94,2025-09-09 07:22:14.000+0000,teknia_group,7129,Inlet Air Temperature,Inlet Air Temperature,False,,True,894132,011002 - 2,Running,2025-09-09 07:22:14.000+0000,Charging Polnjenje,011002 - 2,41,149,MARIFARM,011002,294089,Citramon-Forte tablet mass,Citramon-Forte tablet mass,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
1aa0f319-d650-483c-a545-422869535379,False,True,1982.0,2025-03-25 09:15:28.000+0000,teknia_group,7132,Total Air Flow,Total Air Flow,False,,True,897216,010342-1 - 6,Stopped,2025-03-25 09:15:28.000+0000,Heating/Cooling Susenje,010342-1 - 6,25,149,MARIFARM,010342-1,293601,Loperamide 2 mg granulate,Loperamide 2 mg granulate,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
946c6164-9464-49f1-91cb-a329666300c6,False,True,24.4,2024-03-19 12:23:18.000+0000,teknia_group,7137,Spray Quantity Total,Spray Quantity Total,False,,False,895395,005566 - 7,Running,2024-03-19 12:23:18.000+0000,Discharging Side Praznjnje polnega FB,005566 - 7,83,149,MARIFARM,005566,294092,Antares PV,Antares PV,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
d20928ee-e7f2-4db6-b47f-d89af0d6873f,False,True,1.5,2024-09-25 09:59:37.000+0000,teknia_group,7134,Atomising Air Pressure,Atomising Air Pressure,False,,True,897291,009641 - 6,Stopped,2024-09-25 09:59:37.000+0000,Heating/Cooling Susenje,009641 - 6,25,149,MARIFARM,009641,293601,Loperamide 2 mg granulate,Loperamide 2 mg granulate,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
714ce5d6-55ef-4835-b6ee-8b8476744c4f,False,True,22.5,2024-09-25 07:14:31.000+0000,teknia_group,7130,Product Temperature,Product Temperature,False,,True,897286,009641 - 1,Running,2024-09-25 07:14:31.000+0000,Preconditioning,009641 - 1,10,149,MARIFARM,009641,293601,Loperamide 2 mg granulate,Loperamide 2 mg granulate,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
c927555b-68d6-4d7e-969d-d9c9a1c9b7be,False,True,24.4,2024-03-21 12:35:23.000+0000,teknia_group,7137,Spray Quantity Total,Spray Quantity Total,False,,False,895405,005567 - 6,Stopped,2024-03-21 12:35:23.000+0000,Heating/Cooling Susenje,005567 - 6,25,149,MARIFARM,005567,294092,Antares PV,Antares PV,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
b95152be-e236-40ff-8f9e-fb77935839cf,False,True,27.4,2025-09-08 09:13:04.000+0000,teknia_group,7142,Inlet Air Handler Exit Temp.,Inlet Air Handler Exit Temp.,False,,True,894127,010510 - 2,Running,2025-09-08 09:13:04.000+0000,Charging Polnjenje,010510 - 2,41,149,MARIFARM,010510,294089,Citramon-Forte tablet mass,Citramon-Forte tablet mass,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
e6c87626-072c-44ab-ab94-c6a74fd44511,False,True,816.0,2025-03-14 08:49:43.000+0000,teknia_group,7140,PD Product Filter,PD Product Filter,False,,True,897297,010330-1 - 5,Running,2025-03-14 08:49:43.000+0000,Spraying Prsenje,010330-1 - 5,61,149,MARIFARM,010330-1,293601,Loperamide 2 mg granulate,Loperamide 2 mg granulate,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
7a651940-1daa-405d-afda-0adeff587d2a,False,True,476.0,2024-03-25 08:39:58.000+0000,teknia_group,7139,PD Product,PD Product,False,,False,895410,008973 - 3,Running,2024-03-25 08:39:58.000+0000,Charging Pazi pregrevanje in izgube snovi,008973 - 3,43,149,MARIFARM,008973,294092,Antares PV,Antares PV,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
ce62b1bb-396f-40df-885e-a0eec9385916,False,True,0.0,2024-03-19 10:25:24.000+0000,teknia_group,7134,Atomising Air Pressure,Atomising Air Pressure,False,,False,895389,005566 - 1,Running,2024-03-19 10:25:24.000+0000,Preconditioning,005566 - 1,10,149,MARIFARM,005566,294092,Antares PV,Antares PV,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
e5cb31d5-cdbf-423e-b367-edada8476a30,True,True,1061.0,2024-12-11 10:26:06.000+0000,teknia_group,7133,Inlet Air Flow,Inlet Air Flow,False,,True,905181,009925 - 16,Stopped,2024-12-11 10:26:06.000+0000,Discharging Side Koncno praznjenje,009925 - 16,82,149,MARIFARM,009925,294092,Antares PV,Antares PV,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
44b18642-9b16-4e6e-99c8-a36cd9c88804,False,True,2.0,2024-09-25 06:59:29.000+0000,teknia_group,7133,Inlet Air Flow,Inlet Air Flow,False,,True,897286,009641 - 1,Running,2024-09-25 06:59:29.000+0000,Preconditioning,009641 - 1,10,149,MARIFARM,009641,293601,Loperamide 2 mg granulate,Loperamide 2 mg granulate,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
1b7ec60e-1633-4f29-a074-6277485a1ebe,False,True,500.0,2025-06-13 07:34:35.000+0000,teknia_group,7135,Spray Rate,Spray Rate,False,,True,897151,010714-1 - 5,Running,2025-06-13 07:34:35.000+0000,Spraying Prsenje,010714-1 - 5,61,149,MARIFARM,010714-1,293601,Loperamide 2 mg granulate,Loperamide 2 mg granulate,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
001008ec-8a97-4bab-b285-af9b8b7d18f9,False,True,0.0,2025-06-10 07:37:17.000+0000,teknia_group,7135,Spray Rate,Spray Rate,False,,True,897182,010708-1 - 4,Running,2025-06-10 07:37:17.000+0000,Heating/Cooling Gretje surovin,010708-1 - 4,24,149,MARIFARM,010708-1,293601,Loperamide 2 mg granulate,Loperamide 2 mg granulate,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
f8de3292-2b58-42c3-a39e-7705a9d5248a,False,True,15.63,2025-09-12 09:02:56.000+0000,teknia_group,7142,Inlet Air Handler Exit Temp.,Inlet Air Handler Exit Temp.,False,,True,894150,011011 - 5,Stopped,2025-09-12 09:02:56.000+0000,Discharging Praznjenje,011011 - 5,81,149,MARIFARM,011011,294089,Citramon-Forte tablet mass,Citramon-Forte tablet mass,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
823e2da8-b2f8-49de-aefd-1edd65617dc4,False,True,1702.0,2025-06-11 17:36:07.000+0000,teknia_group,7133,Inlet Air Flow,Inlet Air Flow,False,,True,897169,010711-1 - 7,Running,2025-06-11 17:36:07.000+0000,Discharging Side Praznjenje,010711-1 - 7,81,149,MARIFARM,010711-1,293601,Loperamide 2 mg granulate,Loperamide 2 mg granulate,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
9c9425ab-60bd-4b18-ba96-ed99523878d0,False,True,2.25,2024-01-19 07:30:54.000+0000,teknia_group,7133,Inlet Air Flow,Inlet Air Flow,False,,True,895039,008639 - 1,Running,2024-01-19 07:30:54.000+0000,Preconditioning Predgretje,008639 - 1,11,149,MARIFARM,008639,294089,Citramon-Forte tablet mass,Citramon-Forte tablet mass,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
2d5c8eb2-3f49-4a95-b111-03a96409de82,False,True,2583.0,2024-01-12 10:23:17.000+0000,teknia_group,7132,Total Air Flow,Total Air Flow,False,,True,895036,008633 - 3,Stopped,2024-01-12 10:23:17.000+0000,Heating/Cooling Sušenje (gretje/hlajenje),008633 - 3,27,149,MARIFARM,008633,294089,Citramon-Forte tablet mass,Citramon-Forte tablet mass,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
8d8a1185-5cd6-46d9-8338-ed5babd09e2f,False,True,14.7,2025-06-09 15:20:33.000+0000,teknia_group,7136,Spray Quantity Operation,Spray Quantity Operation,False,,True,897191,010708 - 5,Running,2025-06-09 15:20:33.000+0000,Spraying Prsenje,010708 - 5,61,149,MARIFARM,010708,293601,Loperamide 2 mg granulate,Loperamide 2 mg granulate,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
b0238077-8a2a-43c4-b834-10677b9176f6,True,True,0.0,2024-12-11 10:26:06.000+0000,teknia_group,7136,Spray Quantity Operation,Spray Quantity Operation,False,,True,905181,009925 - 16,Stopped,2024-12-11 10:26:06.000+0000,Discharging Side Koncno praznjenje,009925 - 16,82,149,MARIFARM,009925,294092,Antares PV,Antares PV,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
8d2c3793-6d49-4634-a4d1-c40e5b4a9bc9,False,True,0.0,2024-03-25 08:33:59.000+0000,teknia_group,7135,Spray Rate,Spray Rate,False,,False,895408,008973 - 1,Running,2024-03-25 08:33:59.000+0000,Preconditioning,008973 - 1,10,149,MARIFARM,008973,294092,Antares PV,Antares PV,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
1c050f45-679f-453c-9381-0e51a7fe4cdf,False,True,570.0,2025-03-19 18:03:18.000+0000,teknia_group,7139,PD Product,PD Product,False,,True,897233,010336-1 - 7,Running,2025-03-19 18:03:18.000+0000,Discharging Praznjenje,010336-1 - 7,81,149,MARIFARM,010336-1,293601,Loperamide 2 mg granulate,Loperamide 2 mg granulate,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
d5be5e7f-6600-463d-9c33-7262863fe3d9,False,True,8.0,2025-05-20 07:36:41.000+0000,teknia_group,7138,Dehumidification Temp.,Dehumidification Temp.,False,,True,894187,010504 - 2,Running,2025-05-20 07:36:41.000+0000,Charging Polnjenje,010504 - 2,41,149,MARIFARM,010504,294089,Citramon-Forte tablet mass,Citramon-Forte tablet mass,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
28bc41c1-9b0b-44dd-87f5-019e655ee7b4,False,True,513.0,2024-03-21 10:50:42.000+0000,teknia_group,7139,PD Product,PD Product,False,,False,895402,005567 - 3,Running,2024-03-21 10:50:42.000+0000,Charging Pazi pregrevanje in izgube snovi,005567 - 3,43,149,MARIFARM,005567,294092,Antares PV,Antares PV,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
d5164441-6cac-41f0-b4bd-66e0e2e72c44,False,True,8.1,2025-06-13 09:21:55.000+0000,teknia_group,7138,Dehumidification Temp.,Dehumidification Temp.,False,,True,897153,010714-1 - 7,Running,2025-06-13 09:21:55.000+0000,Discharging Side Praznjenje,010714-1 - 7,81,149,MARIFARM,010714-1,293601,Loperamide 2 mg granulate,Loperamide 2 mg granulate,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
3cb82071-3ecb-4413-be1a-39445c737076,False,True,12.0,2025-03-14 07:14:25.000+0000,teknia_group,7138,Dehumidification Temp.,Dehumidification Temp.,False,,True,897264,010330-1 - 4,Running,2025-03-14 07:14:25.000+0000,Heating/Cooling Gretje surovin,010330-1 - 4,24,149,MARIFARM,010330-1,293601,Loperamide 2 mg granulate,Loperamide 2 mg granulate,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
93a732b9-0aba-4352-bba9-fa582e952d5d,False,True,979.0,2024-03-19 10:45:27.000+0000,teknia_group,7132,Total Air Flow,Total Air Flow,False,,False,895391,005566 - 3,Running,2024-03-19 10:45:27.000+0000,Charging Pazi pregrevanje in izgube snovi,005566 - 3,43,149,MARIFARM,005566,294092,Antares PV,Antares PV,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
1c3ed540-b394-4966-9b4a-146fc226fc6a,False,True,2321.0,2025-03-17 16:46:58.000+0000,teknia_group,7139,PD Product,PD Product,False,,True,897255,010333 - 5,Running,2025-03-17 16:46:58.000+0000,Spraying Prsenje,010333 - 5,61,149,MARIFARM,010333,293601,Loperamide 2 mg granulate,Loperamide 2 mg granulate,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
71e21325-a82e-429e-9eec-be89319c768b,False,True,36.5,2025-03-19 17:47:21.000+0000,teknia_group,7129,Inlet Air Temperature,Inlet Air Temperature,False,,True,897233,010336-1 - 7,Running,2025-03-19 17:47:21.000+0000,Discharging Praznjenje,010336-1 - 7,81,149,MARIFARM,010336-1,293601,Loperamide 2 mg granulate,Loperamide 2 mg granulate,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
71f65afb-1467-4b26-bc58-eb2d2dd8c4d6,False,True,15.0,2025-05-16 08:51:10.000+0000,teknia_group,7138,Dehumidification Temp.,Dehumidification Temp.,False,,True,894170,010498 - 5,Stopped,2025-05-16 08:51:10.000+0000,Discharging Praznjenje,010498 - 5,81,149,MARIFARM,010498,294089,Citramon-Forte tablet mass,Citramon-Forte tablet mass,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
9aecd011-6e18-4637-99c7-9dde8a3001c1,False,True,0.0,2024-09-25 07:35:26.000+0000,teknia_group,7136,Spray Quantity Operation,Spray Quantity Operation,False,,True,897287,009641 - 2,Running,2024-09-25 07:35:26.000+0000,Heating/Cooling Predgretje posode,009641 - 2,21,149,MARIFARM,009641,293601,Loperamide 2 mg granulate,Loperamide 2 mg granulate,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
f1ae5189-4bed-4e8a-9cee-3d1c0d531d57,False,True,5.0,2024-03-25 08:16:13.000+0000,teknia_group,7133,Inlet Air Flow,Inlet Air Flow,False,,False,895408,008973 - 1,Running,2024-03-25 08:16:13.000+0000,Preconditioning,008973 - 1,10,149,MARIFARM,008973,294092,Antares PV,Antares PV,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
2404a788-8924-4f15-a2e7-93c6a2498be5,True,True,1.5,2024-12-11 10:08:44.000+0000,teknia_group,7134,Atomising Air Pressure,Atomising Air Pressure,False,,True,905182,009925 - 15,Running,2024-12-11 10:08:44.000+0000,Discharging Side Praznjnje polnega FB,009925 - 15,83,149,MARIFARM,009925,294092,Antares PV,Antares PV,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
09880ab0-ebbf-4f17-8b98-c96ebb5979fb,False,True,34.9,2024-03-25 10:14:01.000+0000,teknia_group,7129,Inlet Air Temperature,Inlet Air Temperature,False,,False,895414,008973 - 7,Running,2024-03-25 10:14:01.000+0000,Discharging Side Praznjnje polnega FB,008973 - 7,83,149,MARIFARM,008973,294092,Antares PV,Antares PV,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
509fb5b4-9aec-4ec3-b92a-25acf530405b,False,True,499.0,2024-09-25 08:36:54.000+0000,teknia_group,7135,Spray Rate,Spray Rate,False,,True,897290,009641 - 5,Running,2024-09-25 08:36:54.000+0000,Spraying Prsenje,009641 - 5,61,149,MARIFARM,009641,293601,Loperamide 2 mg granulate,Loperamide 2 mg granulate,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
854346ac-f5ba-4cb1-9123-e0acea63bb45,True,True,476.0,2024-12-11 10:02:07.000+0000,teknia_group,7140,PD Product Filter,PD Product Filter,False,,True,905183,009925 - 14,Stopped,2024-12-11 10:02:07.000+0000,Heating/Cooling Susenje,009925 - 14,25,149,MARIFARM,009925,294092,Antares PV,Antares PV,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
fbdcda16-a715-4cdb-a42c-7ccd55cbf0b2,False,True,26.1,2024-12-11 07:51:05.000+0000,teknia_group,7141,Exhaust Air Temp.,Exhaust Air Temp.,False,,False,895416,009925 - 1,Running,2024-12-11 07:51:05.000+0000,Preconditioning,009925 - 1,10,149,MARIFARM,009925,294092,Antares PV,Antares PV,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
099f9b07-07fa-4706-a81e-2cb00ac6382a,False,True,7.8,2025-05-21 08:35:44.000+0000,teknia_group,7138,Dehumidification Temp.,Dehumidification Temp.,False,,True,894194,010507 - 2,Running,2025-05-21 08:35:44.000+0000,Charging Polnjenje,010507 - 2,41,149,MARIFARM,010507,294089,Citramon-Forte tablet mass,Citramon-Forte tablet mass,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
23bb5802-9d2f-4fa5-92eb-4b50487dcc11,False,True,22.9,2025-09-17 06:04:09.000+0000,teknia_group,7142,Inlet Air Handler Exit Temp.,Inlet Air Handler Exit Temp.,False,,True,894156,011020 - 1,Running,2025-09-17 06:04:09.000+0000,Preconditioning Predgretje,011020 - 1,11,149,MARIFARM,011020,294089,Citramon-Forte tablet mass,Citramon-Forte tablet mass,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
a8e72a75-7203-45fc-a371-737c3f6fa6b8,False,True,1988.0,2024-12-11 08:17:59.000+0000,teknia_group,7132,Total Air Flow,Total Air Flow,False,,False,895417,009925 - 2,Stopped,2024-12-11 08:17:59.000+0000,Heating/Cooling Gretje FB,009925 - 2,29,149,MARIFARM,009925,294092,Antares PV,Antares PV,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
b9374055-ed85-4188-acad-2b54bca2b5b7,True,True,25.4,2024-03-19 12:27:18.000+0000,teknia_group,7130,Product Temperature,Product Temperature,False,,True,905198,005566 - 15,Running,2024-03-19 12:27:18.000+0000,Discharging Side Praznjnje polnega FB,005566 - 15,83,149,MARIFARM,005566,294092,Antares PV,Antares PV,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
7c5135d9-2422-461f-8694-39c1c04c24f9,False,True,2593.0,2025-09-09 09:16:11.000+0000,teknia_group,7132,Total Air Flow,Total Air Flow,False,,True,894133,011002 - 3,Stopped,2025-09-09 09:16:11.000+0000,Heating/Cooling Sušenje (gretje/hlajenje),011002 - 3,27,149,MARIFARM,011002,294089,Citramon-Forte tablet mass,Citramon-Forte tablet mass,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
0716c58b-160a-43a4-9354-55d0ccaa8083,False,True,1249.0,2025-03-19 08:34:29.000+0000,teknia_group,7140,PD Product Filter,PD Product Filter,False,,True,897239,010336 - 5,Running,2025-03-19 08:34:29.000+0000,Spraying Prsenje,010336 - 5,61,149,MARIFARM,010336,293601,Loperamide 2 mg granulate,Loperamide 2 mg granulate,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
b7033a98-753d-4fdb-bd11-2e6b0866df2d,False,True,50.0,2025-06-09 16:31:04.000+0000,teknia_group,7137,Spray Quantity Total,Spray Quantity Total,False,,True,897192,010708 - 6,Stopped,2025-06-09 16:31:04.000+0000,Heating/Cooling Susenje,010708 - 6,25,149,MARIFARM,010708,293601,Loperamide 2 mg granulate,Loperamide 2 mg granulate,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
d62c9bd1-2e9b-49d6-9e52-8163b4823957,True,True,1531.0,2024-03-25 08:51:55.000+0000,teknia_group,7133,Inlet Air Flow,Inlet Air Flow,False,,True,905193,008973 - 12,Running,2024-03-25 08:51:55.000+0000,Heating/Cooling Gretje nad T granulacije,008973 - 12,30,149,MARIFARM,008973,294092,Antares PV,Antares PV,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
99be8883-3120-42bb-81d0-970a8c566ca2,False,True,0.0,2024-03-25 08:21:28.000+0000,teknia_group,7137,Spray Quantity Total,Spray Quantity Total,False,,False,895408,008973 - 1,Running,2024-03-25 08:21:28.000+0000,Preconditioning,008973 - 1,10,149,MARIFARM,008973,294092,Antares PV,Antares PV,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
96a66c3f-12e9-4a23-8882-c4a3d1a58075,False,True,1.5,2025-09-18 08:43:30.000+0000,teknia_group,7134,Atomising Air Pressure,Atomising Air Pressure,False,,True,894165,011076 - 5,Stopped,2025-09-18 08:43:30.000+0000,Discharging Praznjenje,011076 - 5,81,149,MARIFARM,011076,294089,Citramon-Forte tablet mass,Citramon-Forte tablet mass,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
881b4bba-b44e-4b52-a39f-10c8b6072ec7,False,True,8.05,2025-09-10 08:34:28.000+0000,teknia_group,7138,Dehumidification Temp.,Dehumidification Temp.,False,,True,894137,011005 - 2,Stopped,2025-09-10 08:34:28.000+0000,Charging Polnjenje,011005 - 2,41,149,MARIFARM,011005,294089,Citramon-Forte tablet mass,Citramon-Forte tablet mass,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
7cb99f4d-c4fb-4a12-9088-f62e466eb585,False,True,18.7,2025-03-14 09:58:38.000+0000,teknia_group,7142,Inlet Air Handler Exit Temp.,Inlet Air Handler Exit Temp.,False,,True,897268,010330-1 - 8,Stopped,2025-03-14 09:58:38.000+0000,Discharging Side Koncno praznjenje,010330-1 - 8,82,149,MARIFARM,010330-1,293601,Loperamide 2 mg granulate,Loperamide 2 mg granulate,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
